eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
1.97E+11,1970,5,12,,0,,217,United States,1,North America,Texas,Houston,29.813822,-95.365295,1,0,KPFT Radio Transmitter,"5/12/1970: A splinter group of the Ku Klux Klan claimed credit for blowing up a transmitter of the radio station KPFT in Houston, Texas, United States.  KPFT radio gave a platform for people with Communist views.  There were no casualties but the station was knocked of the air.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,88,Radio,KPFT - FM,KPFT transmitter,217,United States,,Ku Klux Klan,,,,,,Intimidating/preventing KFPT from allowing Communists a network to share their views.,0,,,0,4,4,1,10,Unknown,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,The station was temporarily knocked off the air.,0,,,,,,,0,,,,,,,,,"Of the four perpetrators indicted, two of them, Beam and Moratto, were Klansmen.  Hutto was also accused of being a member of the Klan.  It had been widely reported that a splinter group of the Klan took credit for the attack. The perpetrators were also indicted for 197103110001 and 197010090001.","Martin Waldron, ""2 Bombings Laid to 4 in Houston,"" New York Times, June 12, 1971.","Martin Waldron, ""Houston's KPFT, Two Bombs Later, Tries to Rebuild,"" New York Times, October 24, 1970.","""3 Suspected Klansmen Held in Houston, Texas,"" Atlanta Daily World, January 19, 1971.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.97E+11,1970,6,25,,0,,217,United States,1,North America,Texas,Longview,32.50064,-94.741075,1,0,,"6/25/1970: Fred Loyd Hayes bombed a house purchased by an African American woman in a White neighborhood in Longview, Texas, United States.  There were no casualties and it is unknown what damages the house sustained.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,African American owned house in a white neighborhood in Longview Texas,,217,United States,,White extremists,,,,,,To protest African Americans from moving into  a white neighborhood in Longview Texas,0,,,0,1,1,0,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,,0,,,,,,,0,,,,,,,,,Hayes was also found guilty of bombing school buses in order to prevent the desegregation of the Longview School District (197007040003).,"""United States of America, Plaintiff-Appellee, v. Fred Loyd Hayes and Kenneth Ray McMaster, Defendants-Appellants,"" No. 71-1165 ,United States Court of Appeals, Fifth Circuit, July 14, 1971. <http://bulk.resource.org/courts.gov/c/F2/444/444.F2d.472.71-1165_1.html?",,,Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,7,3,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,Manhattan,"7/3/1970: Unknown perpetrators placed a bomb outside of the apartment of New York State Supreme Court Justice Jawn A. Sandifer in Manhattan, New York, United States.  The bomb was discovered inside a shopping bag at the door of the apartment by a maintenance employee and subsequently dismantled by the bomb squad.  Justice Sandifer and his family were vacationing in New Jersey at the time of the incident.",1,1,1,1,2,Other Crime Type,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,,Apartment of Justice Jawn A. Sandifer,217,United States,,White extremists,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,14,Time Fuse,,,,,,,,,,,,,"One by twelve inch pipe bomb, a bottle of gasoline and a timing device in a cardboard box",0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"Police were unsure of the motives behind the attack.  Justice Sandifer, an African American, was a former civil rights lawyer but had not been involved in any civil rights cases around the time of the incident.  Police stated that the bomb was built by an amateur but would have caused extensive damage if it ignited.","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Bomb Discovered Outside Apartment Of a Judge Here,"" New York Times, July 4, 1970.","""Bomb Is Found At Judge's Door,"" Washington Post, July 4, 1970.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,7,4,,0,,217,United States,1,North America,Texas,Longview,32.50064,-94.741075,1,0,Underneath buses on the outside rows,"7/4/1970: Fred Loyd Hayes and Kenneth Ray McMaster placed twenty seven nitroglycerine explosives underneath buses stationed at the Longview school district maintenance yard in Longview, Texas, United States.  Attached to a common detonator, the bombs exploded simultaneously, damaging a total of thirty three buses at a cost of around $100,000.  There were no casualties.  Hayes and McMaster carried out the bombing to prevent the busing of African Americans to recently desegregated schools.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,50,Other Personnel,Longview Texas School District,School buses of the Longview Texas School District,217,United States,,White extremists,,,,,,To prevent the busing of African American students to the desegregated school in the Longview School District,0,,,0,2,2,0,,,,,,,,,,6,Explosives,14,Time Fuse,,,,,,,,,,,,,Twenty seven nitroglycerine charges attached to a common detonator,0,0,0,0,0,0,1,3,Minor (likely < $1 million),100000,"Thirty three buses damaged.  Almost half of those buses sustained heavy damages.  Every bus but one, was eventually put back into service.",0,,,,,,,0,,,,,,,,,McMaster and Hayes entered the maintenance yard by cutting through a fence.  They were both found guilty and received eleven year prison sentences.  Hayes also carried out an attack on an African American owned house in Longview Texas two weeks earlier (197006250001).,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""School Buses Are Bombed,"" Baltimore Sun, July 6, 1970.","""2 Are Indicted in Bombing Of 36 School Buses,"" New York Times, July 26, 1970.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,7,11,,0,,217,United States,1,North America,Massachusetts,New Bedford,41.637675,-70.930869,1,0,Around Kempton Street,"7/11/1970: Unknown White perpetrators fired shotgun blasts indiscriminately into a crowd of African American youths in New Bedford, Massachusetts, United States.  Lester Lima was killed and Kim Holland, Randall Robinson, and Gordon Ribiro were wounded.  This attack sparked widespread rioting by the African American community of New Bedford.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,African Americans,African Americans in New Bedford Massachusetts,217,United States,,White extremists,,,,,,Intimidate the African American community of New Bedford Massachusetts.,0,,,0,-99,-99,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Shotgun blasts were fired in rapid succession.,1,1,0,3,3,0,0,,,,,0,,,,,,,0,,,,,,,,,"This attack greatly increased the racial strife of the already violent conflict between the White and Black communities of New Bedford.  The mayor of New Bedford instituted a curfew in response to the riots that spread of control as a result to this attack.  Three Whites, Ralph Brown, Gary DesLauriers, and George Rose, were arrested and charged for the crime but were eventually acquitted.","Bill Kovach, ""New Bedford Gets Curfew To Ease Racial Tensions,"" New York Times, July 13, 1970.","""New Bedford Negro Killed; 3 Are Held,"" New York Times, July 12, 1970.","""3 Youths Acquitted in Death of Negro in New Bedford,"" New York Times, May 19, 1971.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,7,16,,0,,217,United States,1,North America,Illinois,Chicago,41.842602,-87.681229,1,0,,"7/16/1970: The offices of the Southeast Community Organization of Chicago, Illinois, United States were firebombed by unknown perpetrators.  There were no casualties and it is unknown if the building sustained any damages.  This incident took place two days after the Tri-City Human Relations Council building in Chicago was firebombed.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,12,NGO,61,Domestic NGO,,Southeast Community Organization,217,United States,,White extremists,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb,0,0,0,0,0,0,-9,4,Unknown,,,0,,,,,,,0,,,,,,,,,,"Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,7,31,,0,,217,United States,1,North America,North Carolina,Charlotte,35.2225,-80.837539,1,0,,"7/31/1970: Unknown perpetrators fired shotgun blasts at the house of the first African American family to move into a White neighborhood in Charlotte,North Carolina, United States.  There were no casualties but it is uknown if the house was damaged.",1,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,White house in Black neighborhood,Home of Mr. & Mrs. Franklin Williams,217,United States,,White extremists,,,,,,To scare the African American family into leaving neighborhood and to intimidate future African American families from moving into the neighborhood.,0,,,0,-99,-99,0,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,,0,0,0,0,0,0,-9,4,Unknown,,It is unknown if any of the bullets hit the house.,0,,,,,,,0,,,,,,,,,"The family earlier received a threatening note telling them to leave the neighborhood or they would be in danger.  Though the Williams were frightened, White neighbors consoled them and convinced them to stay in the neighborhood.","""N.C. Negroes Stay,"" Washington Post, September 6, 1970.",,,Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,8,10,,0,,217,United States,1,North America,Oregon,Portland,45.511795,-122.675629,1,0,,"8/10/1970: Four members of the White Panthers Party threw three firebombs through the windows of Oregon's Selective Service Headquarters in Portland, United States.  There were no casualties but the resulting fire caused around $1,000 of damage to furniture within two offices.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21,Government Building/Facility/Office,Selective Service,"Selective Service Headquarters, Portland Oregon",217,United States,,White Panther Party,,,,,,Protest and sabotage the draft,0,,,0,4,4,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Three Molotov cocktails consisting of wine bottles and gasoline,0,0,0,0,0,0,1,3,Minor (likely < $1 million),1000,"Two desks, several chairs, mail, and a rug were damaged by the fire",0,,,,,,,0,,,,,,,,,"An alert custodian extinguished the fires before they had a chance to cause significant damages.  In a sixth month period, the Oregon Selective Service Headquarters was firebombed three other times (197002010001, 197005060006, and 197006030001).","""Draft Office Bombed 4th Time,"" Washington Post, August 11, 1970.","450 F.2d 308, ""United States of America v. Robert Gerrahan Yaple Jr.,"" United States Court of Appeals, Ninth Circuit, October 14, 1971.","""Selective Service Office Damaged By 3 Firebombs,"" Eugene Register-Guard, August 10, 1970.",Hewitt Project,0,0,0,0,,,,,,,,,,,,,,,,
1.97E+11,1970,8,15,,0,,217,United States,1,North America,Mississippi,West Point,33.60651,-88.650419,1,0,Parking lot of a West Point grocery store,"8/15/1970: John Thomas was shot to death in his car in West Point, Mississippi, United States.  Thomas was a civil rights activist who previously led the campaign of a Black mayoral candidate.  The shooter, Seth Stanley, a White male, was found not guilty by means of self defense by an all-White jury.",1,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,,John Thomas,217,United States,,White extremists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"John Thomas was one of the accused perpetrators of 197001250001.  Seth Stanley was acquitted based on a successful argument of self defense, but it is important to note that John Thomas was shot as he was sitting in his truck.  A Black boycott of White-owned businesses in West Point was initiated as a result of this incident.","""Mississippi White Cleared in Killing,"" New York Times, October 12, 1971.","""Kin of NAACP Lobbyist Mitchell Wins Balto Primary Recount,"" New Pittsburgh Courier, October 10, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,8,28,,0,,217,United States,1,North America,North Carolina,Rocky Mount,35.948199,-77.795207,1,0,Outside of the G.W. Bullick School,"8/28/1970: Two explosive charges were set off at the G. W. Bullick School in Rocky Mount, North Carolina, United States.  The school was scheduled to be integrated.  There were no casualties in the attack and the school sustained minor damage.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,School,G. W. Bullick School,217,United States,,White extremists,,,,,,To prevent the school from desegregating.,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,The explosives were suspected of being dynamite.  They went off moments apart.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,A wall was damaged and a water tank were damaged.  15 windows were shattered.,0,,,,,,,0,,,,,,,,,,"""2 Blasts Damage Carolina School,"" New York Times, August 29, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,10,1,,0,,217,United States,1,North America,Maryland,Baltimore,39.308342,-76.616104,1,0,,"10/1/1970: Unknown perpetrators firebombed the campaign headquarters of Parren Mitchell in Baltimore, Maryland, United States.  Mitchell was running in a contentious campaign, attempting to become the first African American Congressman from the state of Maryland.  The were no casualties and the resulting fire caused only minor damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Campaign Headquarters of African American Congressional Candidate,Campaign Headquarters of Parren Mitchell,217,United States,,White extremists,,,,,,To protest an African American Congressman representing the state of Maryland,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Flammable liquid thrown through front door of building,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Minor damage,0,,,,,,,0,,,,,,,,,"A policeman walking by the building saw the fire and extinguished it.  Parren Mitchell received many threatening letters and phone calls during his campaign, however, he ended up victorious, becoming Maryland's first Black Congressman.","""Mitchell's Md. Headquarters Hit by Fire Bomb,"" Washington Post, October 2, 1970.","Paul Evans and Al Rutledge, ""'Can't Stop Us,' Says Mitchell,"" Afro-American, October 10, 1970.","""Parren Mitchell,"" National Visionary Leadership Project, 2009. <http://www.visionaryproject.org/mitchellparren/>",Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
1.97E+11,1970,10,2,,0,,217,United States,1,North America,Maryland,Glen Burnie,39.162608,-76.624689,1,0,Cinder Cove Road,"10/2/1970: Four teenagers, who were members of a Neo-Nazi group, threw four Molotov cocktails and dropped metal grates down a seventy-five foot shaft at a Sewage Pumping Station in Anne Arundel, Maryland, United States.  There were no casualties, but the station sustained $2,000 in damages.  The perpetrators attempted to provoke a racial conflict hoping that the incident would be blamed on African Americans.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,9,Food or Water Supply,52,Water Supply,Sewage Plant,Sewage Plant in Anne Arundel Maryland,217,United States,,Neo-Nazi extremists,,,,,,To have the incident blamed on African American and cause racial conflict,0,,,0,4,4,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,11,Sabotage Equipment,,,,,,,,,,,Four Molotov cocktails; Metal Grates thrown down shaft,0,0,0,0,0,0,1,3,Minor (likely < $1 million),2000,The Molotov cocktail damaged the outside brick and the metal grates damaged the filters at the bottom of the shaft,0,,,,,,,0,,,,,,,,,"The four teens were members of the American Nationalist Socialist Workers, Students and Christians Party.  Only one out of the four Molotov cocktails ignited.","""Young 'Neo-Nazis' Held As Vandals,"" Baltimore Sun, October 20, 1970.",,,Hewitt Project,-9,-9,0,-9,,,,,,,,,,,,,,,,
